PWSID,Water System Name,Groundwater,Surface Water,Purchased,Total,Count of Source Types,Presence of Interties,Number of Interties,Risk Score,Percent Rank (rank of a score as a percentage),Percent In Basin,
CA4000765,VARIAN RANCH MUTUAL WATER,2,0,0,2,1,N,None,49.78,36.30%,20.86%,
CA4200612,MEADOWLARK RANCHES MUTUAL WATER COMPANY,3,0,0,3,1,N,None,42.48,19.90%,0.00%,
CA4300771,NEW AVENUE MUTUAL WATER COMPANY,3,0,0,3,1,N,None,47.18,29.30%,30.50%,
CA4900548,HOLLAND HEIGHTS MUTUAL WATER COMPANY,2,0,0,2,1,N,None,39.31,13.60%,0.00%,
CA4901355,TERRACE VIEW WATER SYSTEM,2,0,0,2,1,N,None,59.95,65.70%,0.00%,
CA4910022,CANON MANOR WATER SYSTEM,2,0,0,2,1,N,None,34.50,7.50%,0.00%,
CA3210007,WEST ALMANOR M.W.C.,4,0,0,4,1,N,None,48.75,32.80%,0.00%,
CA2702256,NORTH SHORE ESTATES  WS,2,0,0,2,1,N,None,55.50,52.90%,0.00%,
CA4900843,SONOMA RANCH MUTUAL WATER COMPANY,4,0,0,4,1,N,None,50.46,38.20%,0.00%,
CA1500466,A.F.P. MUTUAL WATER COMPANY,4,0,0,4,1,N,None,45.39,25.30%,0.00%,
CA1503329,HART CREEK ESTATES MUTUAL WATER CO.,3,0,0,3,1,N,None,47.19,29.40%,0.00%,
CA3701837,WYNOLA WATER DISTRICT,5,0,0,5,1,N,None,51.01,39.70%,0.00%,
CA4300525,MELODY WOODS WATER COMPANY,2,0,0,2,1,N,None,52.64,44.40%,0.00%,
CA4900559,FIRCREST MUTUAL WATER COMPANY,2,0,0,2,1,N,None,28.29,4.60%,0.00%,
CA4900667,COLLEGE PARK MUTUAL WATER COMPANY,3,0,0,3,1,N,None,42.19,19.10%,0.00%,
CA4900793,VINEHILL VISTAS MUTUAL WATER COMPANY,2,0,0,2,1,N,None,45.56,25.70%,0.00%,
CA3310052,LAKE HEMET-GARNER VALLEY,6,0,0,6,1,N,None,47.55,30.00%,0.00%,
CA3901216,SANTOS RANCH PWS #5-CSA #35,2,0,0,2,1,N,None,46.36,27.40%,0.00%,
CA4300611,CASA DE FRUTA WATER SYSTEM,2,0,0,2,1,N,None,45.83,26.20%,0.00%,
CA5000433,OID-OAKDALE RURAL WATER SYSTEM #1,8,0,0,8,1,N,None,35.03,8.00%,0.00%,
CA5500057,LONG BARN PROPERTY OWNERS,4,0,0,4,1,N,None,59.91,65.60%,0.00%,
CA3100019,NORTH EDEN VALLEY,2,0,0,2,1,N,None,53.95,48.40%,0.00%,
CA4900600,RINCON VALLEY MOBILE ESTATES,2,0,0,2,1,N,None,38.76,12.60%,0.00%,
CA2300634,OCEAN'S EDGE ESTATES,3,0,0,3,1,N,None,42.80,20.40%,0.00%,
CA2210515,YOSEMITE NPS-EL PORTAL,6,0,0,6,1,N,None,43.81,22.20%,0.00%,
CA4900687,BROOKWOOD MOBILE HOME PARK,3,0,2,5,2,Y,2,56.68,56.30%,0.00%,
CA2000573,THE VILLAGE,2,0,0,2,1,N,None,57.75,59.40%,0.00%,
CA4700551,COPCO LAKE MWC,2,0,0,2,1,N,None,51.68,41.40%,0.00%,
CA2010011,MADERA CO SA1-INDIAN LAKES,3,0,0,3,1,N,None,52.26,43.30%,0.00%,
CA2701888,CACHAGUA MUTUAL WS (#4),2,0,0,2,1,N,None,53.37,46.90%,0.00%,
CA3301280,GOLDEN ERA PRODUCTIONS,2,0,0,2,1,N,None,59.33,63.80%,55.25%,
CA0400027,FOOTHILL SOLAR COMPANY,1,0,0,1,1,N,None,60.24,66.50%,0.00%,
CA5500041,ALPINE ACRES MUTUAL WATER CO,2,0,0,2,1,N,None,50.78,39.10%,0.00%,
CA1810004,LEAVITT LAKE CSD,2,0,0,2,1,N,None,35.22,8.00%,0.00%,
CA2702140,WOODSIDE WA,2,0,0,2,1,N,None,61.17,68.60%,0.00%,
CA2800538,CARNEROS INN,3,0,0,3,1,N,None,40.97,16.90%,0.00%,
CA3301428,BLYTHE - MESA RANCH,2,0,0,2,1,N,None,42.97,20.80%,0.00%,
CA4500066,CLEAR CREEK MOBILE PARK,2,0,0,2,1,N,None,53.61,47.40%,0.00%,
CA4900561,WILLOWSIDE MUTUAL WATER COMPANY,2,0,0,2,1,N,None,44.45,23.50%,0.00%,
CA4900603,RIEBLI MUTUAL WATER COMPANY,2,0,0,2,1,N,None,48.77,32.90%,0.00%,
CA4900545,"BRANGER MUTUAL WATER COMPANY, INC.",3,0,0,3,1,N,None,36.40,9.00%,0.00%,
CA5601401,KROTONA INSTITUTE,2,0,0,2,1,N,None,62.24,71.40%,0.00%,
CA5510016,"SIERRA PARK WATER COMPANY, INC.",2,0,0,2,1,N,None,58.99,63.10%,0.00%,
CA4900675,ROSELAND MOBILE HOME PARK,2,0,0,2,1,N,None,58.89,62.80%,0.00%,
CA1710013,CALLAYOMI COUNTY WATER DISTRICT,2,0,0,2,1,N,None,37.30,10.40%,0.00%,
CA3600155,RIVER RANCH MHP,2,0,0,2,1,N,None,53.10,46.20%,0.00%,
CA0300016,VOLCANO COMMUNITY SERVICE DIST,3,0,0,3,1,N,None,53.92,48.30%,0.00%,
CA3610048,TERRACE WATER COMPANY,2,0,1,3,2,Y,1,37.36,10.60%,0.00%,
CA5810700,BEALE AIR FORCE BASE,7,0,0,7,1,N,None,47.92,30.90%,69.10%,
CA4700521,SISKIYOU CO.SERVICE AREA #5/CARRICK,1,0,1,2,2,Y,1,22.93,2.90%,0.00%,
CA3700937,LAZY H MUTUAL WATER COMPANY,2,0,1,3,2,Y,1,23.09,3.00%,0.00%,
CA4910021,BODEGA BAY PUBLIC UTILITY DISTRICT,8,0,0,8,1,N,None,42.12,18.90%,0.00%,
CA4010024,SLO CWWD NO. 23 - SANTA MARGARITA,2,0,1,3,2,Y,1,20.27,1.80%,0.00%,
CA1910103,PALM RANCH IRRIGATION DIST.,3,0,4,7,2,Y,4,21.24,2.10%,0.00%,
CA1910163,VALENCIA HEIGHTS WATER CO.,4,0,2,6,2,Y,2,36.17,8.80%,0.00%,
CA1910054,LA CANADA IRRIGATION DIST.,1,0,5,6,2,Y,5,10.34,0.20%,0.00%,
CA1910248,LOS ANGELES CWWD 37-ACTON,3,0,1,4,2,Y,1,29.94,5.60%,0.00%,
CA1400024,ROCKING K RANCH ESTATES MUTUAL WATER CO.,2,0,0,2,1,N,None,65.92,79.10%,0.00%,
CA1500209,ALTA SIERRA MUTUAL WATER CO.,3,0,0,3,1,N,None,64.29,76.30%,0.00%,
CA2701658,ARROYO CENTER WC,2,0,0,2,1,N,None,64.45,76.70%,0.00%,
CA4500102,NORTH REDDING RV VILLAGE,2,0,0,2,1,N,None,68.98,85.90%,0.00%,
CA4500195,STARLITE PINES MUTUAL WATER CO INC,2,0,0,2,1,N,None,70.47,88.60%,0.00%,
CA5500042,BELLEVIEW OAKS MUTUAL WATER CO,4,0,0,4,1,N,None,67.25,82.00%,0.00%,
CA2910013,WASHINGTON RIDGE C.C.,3,0,0,3,1,N,None,63.78,75.10%,0.00%,
CA3600308,FREEDOM ACRES THE RESORT,2,0,0,2,1,N,None,71.39,89.90%,0.00%,
CA1900529,CAMP WILLIAMS-RESORT WATER,2,0,0,2,1,N,None,67.04,81.50%,0.00%,
CA3700074,CUYAMACA WATER DISTRICT,4,0,0,4,1,N,None,69.08,86.10%,0.00%,
CA2701705,TASSAJARA SPRINGS WS,3,0,0,3,1,N,None,69.18,86.30%,0.00%,
CA4900646,ALEXANDER VALLEY ACRES WATER COMPANY,2,0,0,2,1,N,None,40.83,16.80%,0.00%,
CA4901381,LICHAU HYLANDS MUTUAL WATER COMPANY,2,0,0,2,1,N,None,58.65,61.90%,0.00%,
CA2701935,MOUNT TORO RANCHOS MWA,2,0,0,2,1,N,None,52.41,43.80%,0.00%,
CA3500905,ANZAR HIGH SCHOOL,1,0,1,2,2,Y,1,32.50,6.60%,0.00%,
CA1910147,SATIVA-L.A. CWD,2,0,2,4,2,Y,2,18.36,1.50%,0.00%,
CA2710012,CWSC SALINAS HILLS,8,0,0,8,1,N,None,DWR Not Assessed,DWR Not Assessed,45.61%,
CA1210022,RESORT IMPROVEMENT DISTRICT #1,20,1,0,21,2,N,None,39.50,13.90%,0.00%,
CA1900803,EL DORADO MUTUAL WATER CO.,1,0,1,2,2,Y,1,13.98,0.60%,0.00%,
CA2701882,CAL AM WATER COMPANY - BISHOP,0,0,1,1,1,Y,1,DWR Not Assessed,DWR Not Assessed,0.00%,
CA3600087,DEER LODGE WATER SYSTEM,1,0,2,3,2,Y,2,30.68,6.00%,0.00%,
CA3510006,MISSION OAKS MOBILE HOME PARK,1,0,1,2,2,Y,1,25.44,3.70%,0.00%,
CA5510023,SONORA MEADOWS MUTUAL WTR CO,2,0,1,3,2,Y,1,25.99,3.90%,0.00%,
CA5810004,CITY OF WHEATLAND,6,0,0,6,1,N,None,43.59,21.90%,0.00%,
CA2310002,ROGINA WATER COMPANY INC.,5,0,0,5,1,N,None,37.48,10.70%,0.00%,
CA1510028,MIL POTRERO MWC,8,0,0,8,1,N,None,44.43,23.50%,0.00%,
CA0410004,CITY OF GRIDLEY,7,0,0,7,1,N,None,42.49,19.90%,0.00%,
CA1210015,WILLOW CREEK C.S.D.,5,0,0,5,1,N,None,47.89,30.80%,0.00%,
CA1500251,RIVERKERN MUTUAL WATER COMPANY,2,0,0,2,1,N,None,DWR Not Assessed,DWR Not Assessed,0.00%,
CA4910018,ARMSTRONG VALLEY-CAL WATER SERVICE (PUC),2,0,0,2,1,N,None,DWR Not Assessed,DWR Not Assessed,0.00%,
CA0310019,AWA LA MEL HEIGHTS #3,2,0,0,2,1,N,None,DWR Not Assessed,DWR Not Assessed,0.00%,
CA5700712,CAL AM - DUNNIGAN,2,0,0,2,1,N,None,DWR Not Assessed,DWR Not Assessed,0.00%,
CA1500341,SIERRA BELLA MUTUAL WATER COMPANY,5,0,0,5,1,N,None,DWR Not Assessed,DWR Not Assessed,0.00%,
CA3610023,GREEN VALLEY MWC,25,0,1,26,2,Y,1,34.45,7.50%,0.00%,
CA3610703,USMC - 29 PALMS,11,0,0,11,1,N,None,56.55,55.90%,0.00%,
CA1710012,COBB AREA COUNTY WATER DISTRICT,12,0,0,12,1,N,None,67.27,82.00%,0.00%,
CA3610047,GOLDEN STATE WATER CO - WRIGHTWOOD,8,0,0,8,1,N,None,67.57,82.70%,0.00%,
CA4300740,MOUNTAIN SPRINGS MUTUAL WATER COMPANY,1,0,1,2,2,Y,1,29.71,5.50%,0.00%,
CA1910056,LAKE ELIZABETH MUTUAL WATER CO.,2,0,2,4,2,Y,2,30.13,5.70%,0.00%,
CA3110042,TAHOE SWISS VILLAGE UTILITY,2,1,0,3,2,N,None,42.68,20.20%,0.00%,
CA4310019,CITY OF SAN JOSE - NSJ/ALVISO,4,0,2,6,2,Y,2,11.56,0.30%,100.00%,
CA1910185,LOS ANGELES CWWD 36-VAL VERDE,1,0,1,2,2,Y,1,24.02,3.30%,78.04%,
CA0707545,ORWOOD RESORT,2,0,0,2,1,N,None,57.67,59.20%,0.00%,
CA0707556,SANDMOUND MUTUAL,2,0,0,2,1,N,None,48.16,31.60%,0.00%,
CA1000257,MT ARARAT MOBILE HOME PARK,2,0,0,2,1,N,None,59.88,65.50%,0.00%,
CA1200591,BIG LAGOON PARK WATER CO.,2,0,0,2,1,N,None,51.98,42.30%,0.00%,
CA1200701,ORICK C.S.D.,2,0,0,2,1,N,None,48.80,33.00%,0.00%,
CA1200707,MIRANDA C.S.D.,2,0,0,2,1,N,None,51.92,42.10%,0.00%,
CA1300513,OCOTILLO MUTUAL WATER CO,2,0,0,2,1,N,None,49.74,36.10%,0.00%,
CA1400031,RANCH ROAD ESTATES MUTUAL WATER COMPANY,2,0,0,2,1,N,None,58.03,60.30%,0.00%,
CA1400135,WILSON CIRCLE MUTUAL WATER COMPANY,3,0,0,3,1,N,None,61.35,69.10%,0.00%,
CA1500374,CWS-GRAND OAKS WATER SYSTEM,2,0,0,2,1,N,None,41.26,17.40%,0.00%,
CA1700554,LAKE COUNTY CSA 13 - KONO TAYEE,2,0,0,2,1,N,None,52.41,43.80%,0.00%,
CA1710009,UPPER LAKE COUNTY WATER DISTRICT,2,0,0,2,1,N,None,36.36,9.00%,0.00%,
CA1800511,LAKE FOREST MUTUAL W.C.,2,0,0,2,1,N,None,57.90,60.00%,0.00%,
CA1800534,SPAULDING EAGLE LAKE MWC,2,0,0,2,1,N,None,57.28,58.10%,0.00%,
CA2300502,ALBION MUTUAL WATER COMPANY,2,0,0,2,1,N,None,54.76,50.50%,0.00%,
CA2300545,SHORELANDS ROAD & WATER COMPANY,5,0,0,5,1,N,None,45.54,25.60%,0.00%,
CA2300604,POINT OF VIEW MUTUAL WATER CO,4,0,0,4,1,N,None,45.53,25.50%,0.00%,
CA2300605,RIVER ESTATES MUTUAL WATER COMPANY,2,0,0,2,1,N,None,37.23,10.20%,0.00%,
CA2300609,SEAFAIR ROAD AND WATER COMPANY,6,0,0,6,1,N,None,47.00,29.00%,0.00%,
CA2310010,HOPLAND PUBLIC UTILITY DISTRICT,2,0,0,2,1,N,None,40.64,16.30%,0.00%,
CA2702520,ARROYO SECO ESTATES MWS,2,0,0,2,1,N,None,48.83,33.20%,0.00%,
CA3110047,TALMONT RESORT IMPROVEMENT DISTRICT,2,0,0,2,1,N,None,49.46,35.20%,0.00%,
CA3200188,GREENHORN CREEK CSD,2,0,0,2,1,N,None,55.30,52.00%,0.00%,
CA3301502,PARADISE VALLEY MWC,2,0,0,2,1,N,None,46.72,28.10%,0.00%,
CA3301534,RANCHO CALIMESA MOBILE HOME PARK,2,0,0,2,1,N,None,46.08,26.70%,0.00%,
CA3301541,RECHE CANYON MUTUAL WATER CO.,3,0,0,3,1,N,None,48.99,33.80%,0.00%,
CA3310028,RIVERSIDE CSA #122-MESA VERDE,2,0,0,2,1,N,None,41.43,17.70%,0.00%,
CA3500825,UNION HEIGHTS MWC,2,0,0,2,1,N,None,42.39,19.70%,0.00%,
CA3600008,APPLE VALLEY FOOTHILL CWD,2,0,0,2,1,N,None,41.97,18.70%,0.00%,
CA3600172,MP MINE OPERATIONS LLC,3,0,0,3,1,N,None,43.97,22.70%,0.00%,
CA3600262,SNOWCREST HEIGHTS IMP ASSOC,3,0,0,3,1,N,None,61.15,68.50%,0.00%,
CA3600785,LAKE JODIE WATER SYSTEM,2,0,0,2,1,N,None,60.36,67.00%,0.00%,
CA3601045,BEAR VALLEY MHP,2,0,0,2,1,N,None,54.04,48.70%,0.00%,
CA3700277,SUNRISE ESTATES MUTUAL WATER COMPANY,2,0,0,2,1,N,None,50.39,38.00%,0.00%,
CA3700933,PALOMAR MOUNTAIN MUTUAL WATER CO.,3,0,0,3,1,N,None,51.99,42.40%,0.00%,
CA4000649,LOS ROBLES MOBILE HOME ESTATES,3,0,0,3,1,N,None,46.81,28.20%,0.00%,
CA4000771,RANCHO NIPOMO WATER COMPANY,2,0,0,2,1,N,None,58.73,62.30%,0.00%,
CA4000805,CALLENDER GROVE MUTUAL WATER,2,0,0,2,1,N,None,45.05,24.60%,0.00%,
CA4200616,SKYLINE PARK,2,0,0,2,1,N,None,62.16,71.20%,0.00%,
CA4200619,SANTA YNEZ RANCHO ESTATES,3,0,0,3,1,N,None,46.37,27.50%,0.00%,
CA4200731,ALEGRIA MUTUAL WATER COMPANY,3,0,0,3,1,N,None,56.40,55.00%,0.00%,
CA4300573,GREEN ACRES MUTUAL WATER,2,0,0,2,1,N,None,54.62,50.20%,29.06%,
CA4301013,ROCKWOOD ESTATES MUTUAL WATER COMPANY,3,0,0,3,1,N,None,51.51,41.10%,0.00%,
CA4500013,LAKESIDE WOODS MUTUAL WATER CO,2,0,0,2,1,N,None,47.99,31.20%,0.00%,
CA4500081,LAZY LANDING MOBILE HOME PARK,2,0,0,2,1,N,None,53.99,48.50%,0.00%,
CA4500094,RIVERLAND MOBILEHOME PARK,2,0,0,2,1,N,None,52.10,42.80%,0.00%,
CA4500204,WHITE OAK MUTUAL WATER COMPANY,2,0,0,2,1,N,None,40.37,15.90%,0.00%,
CA4500219,CREEKSIDE MOBILEHOME PARK,2,0,0,2,1,N,None,56.30,54.80%,0.00%,
CA4500235,WOODRIDGE MUTUAL WATER CO,3,0,0,3,1,N,None,48.97,33.60%,0.00%,
CA4510009,SHASTA FOREST VILLAGE M.W.C.,4,0,0,4,1,N,None,48.16,31.60%,0.00%,
CA4700803,SHADOW MOUNTAIN MHP,3,0,0,3,1,N,None,55.38,52.20%,0.00%,
CA4700880,SISKIYOU LAKE HIGHLANDS MWC,3,0,0,3,1,N,None,60.03,65.90%,0.00%,
CA4710010,"TULELAKE, CITY OF",2,0,0,2,1,N,None,55.52,53.00%,0.00%,
CA4800564,HIDDEN ACRES TRAILER VILLA,3,0,0,3,1,N,None,62.28,71.60%,0.00%,
CA4900521,GILL CREEK MUTUAL WATER COMPANY,2,0,0,2,1,N,None,42.70,20.20%,0.00%,
CA4900630,AUSTIN CREEK MUTUAL (SPRINGHILL),2,0,0,2,1,N,None,51.10,40.10%,0.00%,
CA4900832,LEISURE MOBILE HOME PARK,3,0,0,3,1,N,None,38.60,12.10%,0.00%,
CA4901062,KINNYBROOK MUTUAL WATER COMPANY,2,0,0,2,1,N,None,53.07,46.00%,0.00%,
CA4910024,CALIFORNIA-AMERICAN GEYSERVILLE (PUC),2,0,0,2,1,N,None,38.47,11.90%,0.00%,
CA5301101,TREASURE CREEK WOODS MWC,2,0,0,2,1,N,None,59.15,63.40%,0.00%,
CA5301102,TRINITY KNOLLS MUTUAL WATER COMPANY,6,0,0,6,1,N,None,50.28,37.50%,0.00%,
CA0600005,COLUSA CO. SERVICE AREA #2-STONYFORD,2,0,0,2,1,N,None,41.90,18.60%,0.00%,
CA1400111,MEADOWCREEK MUTUAL WATER COMPANY,5,0,0,5,1,N,None,48.17,31.70%,0.00%,
CA1410005,INDIAN CREEK CSD,5,0,0,5,1,N,None,48.12,31.40%,0.00%,
CA1900102,WESTSIDE PARK MUTUAL WATER,2,0,0,2,1,N,None,37.56,10.80%,0.00%,
CA1910244,GREEN VALLEY CWD,8,0,0,8,1,N,None,58.03,60.30%,0.00%,
CA2701822,ROBLEY PROPERTY MWS,2,0,0,2,1,N,None,54.53,50.10%,0.00%,
CA3110019,SQUAW VALLEY MWC,3,0,0,3,1,N,None,43.23,21.40%,0.00%,
CA3200148,FEATHER RIVER RV & MHP,2,0,0,2,1,N,None,58.36,61.20%,0.00%,
CA3600070,CENTER WATER CO,2,0,0,2,1,N,None,49.80,36.30%,0.00%,
CA3600156,LUCERNE VALLEY MWC,2,0,0,2,1,N,None,40.81,16.70%,0.00%,
CA3600158,LYTLE SPRINGS WC,2,0,0,2,1,N,None,62.94,73.20%,0.00%,
CA3610016,GLEN MARTIN MWC,3,0,0,3,1,N,None,62.48,72.20%,0.00%,
CA3610108,GOLDEN STATE WATER CO - LUCERNE,3,0,0,3,1,N,None,41.32,17.50%,0.00%,
CA4200560,SISQUOC,2,0,0,2,1,N,None,45.20,24.80%,0.00%,
CA4200802,OAK TRAIL RANCH,2,0,0,2,1,N,None,49.28,34.50%,0.00%,
CA4210022,GOLDEN STATE WATER COMPANY - LAKE MARIE,3,0,0,3,1,N,None,48.41,32.10%,0.00%,
CA4300637,LOS RANCHOS DE UVAS WATER COMPANY,3,0,0,3,1,N,None,46.92,28.70%,11.32%,
CA4300770,THREE SPRINGS RANCH MUTUAL WATER COMPANY,5,0,0,5,1,N,None,54.99,51.10%,0.00%,
CA4400572,FERN GROVE WATER CLUB,2,0,0,2,1,N,None,60.92,68.10%,0.00%,
CA4510015,DEL ORO WATER CO.-JOHNSON PARK,2,0,0,2,1,N,None,49.26,34.40%,0.00%,
CA5210002,GERBER LAS FLORES CSD,3,0,0,3,1,N,None,34.43,7.50%,0.00%,
CA5400940,SIERRA KING HOMEOWNERS ASSN,2,0,0,2,1,N,None,62.79,72.80%,0.00%,
CA5510026,PHOENIX LAKE ESTATES CC MWC,6,0,0,6,1,N,None,48.99,33.80%,0.00%,
CA1410007,HIGHLAND MOBILE HOME PARK,3,0,0,3,1,N,None,49.44,35.10%,0.00%,
CA3110022,MCKINNEY WATER DISTRICT,2,0,0,2,1,N,None,54.90,50.70%,0.00%,
CA3110031,WARD WELL WATER COMPANY,3,0,0,3,1,N,None,52.65,44.40%,0.00%,
CA1000260,SANDY CREEK VILLAGE MHP,2,0,0,2,1,N,None,59.50,64.30%,0.00%,
CA1400030,GLENWOOD MOBILE ESTATES,3,0,0,3,1,N,None,42.89,20.50%,0.00%,
CA1400059,BROOKSIDE MOBILE HOME PARK,2,0,0,2,1,N,None,57.05,57.70%,0.00%,
CA2300735,HOLLY RANCH VILLAGE,2,0,0,2,1,N,None,55.59,53.20%,0.00%,
CA2300892,COVELO MOBILE HOME PARK,2,0,0,2,1,N,None,48.45,32.30%,0.00%,
CA2500911,I'SOT WELL #3 & #15,3,0,0,3,1,N,None,49.44,35.20%,0.00%,
CA2610700,USMC/MTN WARFARE TRNG CTR - BRIDGEPORT,2,0,0,2,1,N,None,59.34,63.80%,0.00%,
CA3600388,DESERT VIEW MOBILE PARK,2,0,0,2,1,N,None,54.33,49.40%,0.00%,
CA4000741,"H2O, INC",2,0,0,2,1,N,None,52.98,45.60%,0.00%,
CA4900787,PLAZA MOBILE HOME PARK,2,0,0,2,1,N,None,41.77,18.50%,0.00%,
CA0800700,LAS PALMAS MOBILE HOME PARK,2,0,0,2,1,N,None,42.23,19.20%,0.00%,
CA2710702,FORT HUNTER LIGGETT,3,0,0,3,1,N,None,49.53,35.30%,0.00%,
CA5500071,RAWHIDE INVESTMENT COMPANY,2,0,0,2,1,N,None,56.22,54.80%,0.00%,
CA1805007,HERLONG PUBLIC UTILITY DISTRICT,2,0,0,2,1,N,None,43.10,21.00%,0.00%,
CA2500503,CALIFORNIA PINES C.S.D.,2,0,0,2,1,N,None,38.66,12.40%,0.00%,
CA2700629,MANZANITA HILLS WA,2,0,0,2,1,N,None,41.78,18.60%,0.00%,
CA3600089,DESERT SPRINGS MWC,2,0,0,2,1,N,None,49.32,34.90%,0.00%,
CA5200512,BEND MOBILEHOME & RV PARK,2,0,0,2,1,N,None,53.24,46.60%,0.00%,
CA2701918,LOMAS DEL SOL MWS,2,0,0,2,1,N,None,35.24,8.00%,0.00%,
CA3310081,PALM SPRINGS CREST,2,0,0,2,1,N,None,46.29,27.20%,0.00%,
CA3600372,PALMS RIVER RESORT,2,0,0,2,1,N,None,38.95,12.80%,0.00%,
CA1200538,MYERS FLAT M.W.S. INC.,2,0,0,2,1,N,None,40.52,16.20%,0.00%,
CA5500086,SONORA ESTATES MOBILE HOME PARK,2,0,0,2,1,N,None,51.99,42.30%,0.00%,
CA0900112,CANDLELIGHT VILLAGE MUTUAL WATER CO.,3,0,0,3,1,N,None,59.13,63.30%,0.00%,
CA1400005,OWENS VALLEY WATER COMPANY,2,0,0,2,1,N,None,57.56,59.00%,0.00%,
CA1900145,REESEDALE MUTUAL,2,0,0,2,1,N,None,40.22,15.50%,0.00%,
CA4600012,ALLEGHANY COUNTY W.D.,2,0,0,2,1,N,None,49.67,35.80%,0.00%,
CA4610001,CITY OF LOYALTON,2,0,0,2,1,N,None,51.74,41.60%,0.00%,
CA4900792,WAYSIDE GARDENS MOBILE HOME PARK,2,0,0,2,1,N,None,56.48,55.60%,0.00%,
CA5301104,COVINGTON MILL MWC-DIVISION B,3,0,0,3,1,N,None,56.13,54.40%,0.00%,
CA1300629,JACKSON HIDE-A-WAY,2,0,0,2,1,N,None,42.16,18.90%,0.00%,
CA4210005,SAN VICENTE WATER COMPANY,2,0,0,2,1,N,None,55.90,53.90%,0.00%,
CA0400016,BERRY CREEK COMMUNITY SERVICE DIST,4,0,0,4,1,N,None,51.07,40.00%,0.00%,
CA4500246,EL RIO ESTATES,2,0,0,2,1,N,None,44.98,24.50%,0.00%,
CA1910158,STERLING MUTUAL WATER COMPANY,2,0,0,2,1,N,None,47.62,30.00%,0.00%,
CA3600279,GOLDEN STATE WATER DESERT VIEW,2,0,0,2,1,N,None,41.56,18.00%,0.00%,
CA1800529,SUSAN HILLS ESTATES WC,2,0,0,2,1,N,None,51.82,41.90%,0.00%,
CA4600009,"SIERRA CSA #5, SIERRA BROOKS",2,0,0,2,1,N,None,47.70,30.10%,0.00%,
CA2701701,BRADLEY-LOCKWOOD RD WS,2,0,0,2,1,N,None,49.70,36.00%,0.00%,
CA3600301,STRAWBERRY LODGE MWC,1,0,1,2,2,Y,1,53.74,47.90%,0.00%,
CA3301294,GLEN IVY HOT SPRINGS,1,0,1,2,2,Y,1,41.54,17.90%,0.00%,
CA3610026,SBDNO COUNTY SERVICE AREA 70 CEDAR GLEN,2,0,1,3,2,Y,1,48.53,32.50%,0.00%,
CA0310021,AWA - CAMANCHE VILLAGE,4,0,0,4,1,N,None,37.23,10.20%,0.00%,
CA3210009,CHESTER PUBLIC U.D.,4,0,0,4,1,N,None,50.23,37.30%,0.00%,
CA4510003,BURNEY WATER DISTRICT,3,0,0,3,1,N,None,42.46,19.90%,0.00%,
CA5210005,RIO ALTO WATER DISTRICT,4,0,0,4,1,N,None,40.83,16.70%,0.00%,
CA3110020,SQUAW VALLEY PSD,6,0,0,6,1,N,None,42.35,19.60%,0.00%,
CA1510800,CCI - TEHACHAPI,2,0,0,2,1,N,None,52.95,45.30%,0.00%,
CA4010006,CAYUCOS BEACH MUTUAL WATER COMPANY,1,0,1,2,2,Y,1,18.80,1.50%,0.00%,
CA4010015,MORRO ROCK MUTUAL WATER CO,2,0,1,3,2,Y,1,17.51,1.20%,0.00%,
CA4910004,SWEETWATER SPRINGS CWD - GUERNEVILLE,3,0,0,3,1,N,None,DWR Not Assessed,DWR Not Assessed,0.00%,
CA1910250,SANTA CLARITA VALLEY W.A.-PINETREE DIV.,4,0,1,5,2,Y,1,DWR Not Assessed,DWR Not Assessed,18.19%,
CA3310029,"PERRIS, CITY OF",0,0,5,5,1,Y,5,29.20,5.00%,71.89%,
CA1910255,SANTA CLARITA VALLEY W.A.-TESORO DIV.,0,0,2,2,1,Y,2,DWR Not Assessed,DWR Not Assessed,39.51%,
CA5601120,SISAR MUTUAL WATER CO,3,0,1,4,2,Y,1,22.30,2.70%,0.00%,
CA4910025,KENWOOD VILLAGE WATER COMPANY (PUC),2,0,1,3,2,Y,1,18.26,1.40%,0.00%,
CA5500053,LEISURE PINES MUTUAL WATER CO,3,0,1,4,2,Y,1,63.13,73.50%,0.00%,
CA5601104,CASITAS MUTUAL WATER COMPANY,1,0,1,2,2,Y,1,32.33,6.50%,0.00%,
CA5500125,MOTHER LODE MOBILE ESTATES,1,0,1,2,2,Y,1,32.92,6.80%,0.00%,
CA4210017,VANDENBERG VILLAGE COMM. SERV. DIST.,3,0,0,3,1,N,None,45.18,24.70%,0.00%,
CA1210007,DEL ORO WATER CO-FERNDALE,3,0,0,3,1,N,None,36.54,9.20%,0.00%,
CA4210019,MISSION HILLS CSD,3,0,0,3,1,N,None,39.35,13.80%,0.00%,
CA3510004,AROMAS WATER DISTRICT,3,0,0,3,1,N,None,42.71,20.30%,71.10%,
CA4010005,OCEANO COMM SERVICES DIST.,3,0,2,5,2,Y,2,48.38,32.00%,0.00%,
CA0510009,BLUE LAKE SPRINGS MUT WTR,3,0,1,4,2,Y,1,24.62,3.50%,0.00%,
CA5500060,MI WUK HEIGHTS MWC,3,0,1,4,2,Y,1,64.10,75.90%,0.00%,
CA0103041,TRAILER HAVEN MOBILE HOME PARK,1,0,1,2,2,Y,1,18.03,1.30%,0.00%,
CA3500571,SAN BENITO HIGH SCHOOL,1,0,1,2,2,Y,1,40.72,16.60%,0.00%,
