,CWSID,Not Expected,Expected,RegulatingAgency,WaterSystemName,Water Year,HUC8,ServiceConnections,Population,DSCI Dry Season Average,DSCI Wet Season Average,DSCI Dry Wet Delta,Total Number of Water Sources,Score_SCV,Score_SCM,Score_CriticallyOverdraftedGroundwaterBasin,Intertie,Wholesalers,Curtailment,HUC_Categories,Outcome,PWPhysicalAddressLat,PWPhysicalAddressLong
2335,CA3010038,0.9876270402756131,0.012372959724386845,DISTRICT 08 - SANTA ANA,CITY OF SANTA ANA,2022,18070203,45058.0,337716,301.88772727272726,245.40133333333333,56.486393939393935,1.0,0.0,0.0,0,1.0,0.0,0,1,0,33.7438081,-117.8955604
2336,CA5610063,0.9876453212118831,0.012354678788116864,DISTRICT 06 - SANTA BARBARA,CAMROSA WATER DISTRICT,2022,18070103,8938.0,30000,445.45454545454544,343.3333333333333,102.12121212121212,10.0,0.0,0.0,1,1.0,0.0,0,1,0,34.2376759,-118.9676196
2337,CA4900647,0.9876641825460065,0.012335817453993526,DISTRICT 18 - SONOMA,SERENO DEL MAR WATER COMPANY (PUC),2022,18050005,139.0,435,479.0077272727272,352.4053333333333,126.60239393939389,11.0,0.0,1.0,0,0.0,0.0,0,1,0,38.33325,-123.0480571
2338,CA4910022,0.9877467451184059,0.012253254881594173,DISTRICT 18 - SONOMA,CANON MANOR WATER SYSTEM,2022,18010110,244.0,795,484.57863636363624,366.7283333333334,117.85030303030283,2.0,0.0,0.0,0,0.0,0.0,0,3,0,38.332844,-122.6578777
2339,CA2800593,0.9877736089853574,0.012226391014642532,LPA58 - NAPA COUNTY,R RANCH AT THE LAKE,2022,18020162,16.0,28,488.10954545454547,365.852,122.2575454545455,3.0,0.0,0.0,0,0.0,0.0,0,2,0,38.4706156,-122.234944
2340,CA4901381,0.9877797520471909,0.012220247952809179,DISTRICT 18 - SONOMA,LICHAU HYLANDS MUTUAL WATER COMPANY,2022,18010110,20.0,56,484.57863636363624,366.7283333333334,117.85030303030283,2.0,0.0,0.0,0,0.0,0.0,0,3,0,38.3429968,-122.611953
2341,CA1210012,0.9877896399335268,0.012210360066473368,DISTRICT 01 - KLAMATH,"RIO DELL, CITY OF",2022,18010105,1284.0,3300,333.0418181818181,332.0343333333333,1.0074848484848076,3.0,0.0,0.0,0,0.0,0.0,0,3,0,40.4988878,-124.1066914
2342,CA0710008,0.9878050858263336,0.012194914173666312,DISTRICT 04 - SAN FRANCISCO,CITY OF PITTSBURG,2022,18050001,19483.0,62500,487.95909090909095,369.3966666666667,118.56242424242424,3.0,0.0,0.0,0,1.0,0.0,0,1,0,38.0067746,-121.904863
2343,CA3010042,0.987815316128583,0.012184683871417022,DISTRICT 08 - SANTA ANA,SOUTH COAST WATER DISTRICT,2022,18070301,13437.0,34232,286.085,234.00533333333337,52.07966666666661,11.0,0.0,0.0,0,1.0,0.0,0,1,0,33.5057359,-117.7424914
2344,CA4500200,0.9878207225165128,0.01217927748348709,LPA75 - SHASTA COUNTY,AMBERWOOD MOBILE HOME PARK,2022,18020152,61.0,120,441.50954545454533,382.55800000000005,58.95154545454528,1.0,0.0,0.0,0,0.0,0.0,0,2,0,40.3966601,-122.255039
2345,CA4500247,0.9878297256225703,0.012170274377429787,LPA75 - SHASTA COUNTY,WEST COTTONWOOD APARTMENTS,2022,18020152,17.0,35,441.50954545454533,382.55800000000005,58.95154545454528,1.0,0.0,0.0,0,0.0,0.0,0,2,0,40.3857087,-122.2808356
2346,CA3610038,0.9878408173024178,0.01215918269758218,DISTRICT 13 - SAN BERNARDINO,"RIALTO, CITY OF",2022,18070203,11886.0,54453,301.88772727272726,245.40133333333333,56.486393939393935,14.0,0.0,0.0,0,1.0,0.0,0,1,0,34.0989514,-117.3759274
2347,CA4901246,0.9878459435782131,0.012154056421786848,DISTRICT 18 - SONOMA,DOWNTOWN GRATON MUTUAL WATER SYSTEM,2022,18010110,24.0,118,484.57863636363624,366.7283333333334,117.85030303030283,3.0,0.0,0.0,0,1.0,0.0,0,3,0,38.4353522,-122.8690145
2348,CA4900513,0.9878665163980886,0.012133483601911318,DISTRICT 18 - SONOMA,MADRONE MUTUAL WATER COMPANY,2022,18010110,23.0,76,484.57863636363624,366.7283333333334,117.85030303030283,2.0,0.0,0.0,0,0.0,0.0,0,3,0,38.3311224,-122.7291442
2349,CA1510032,0.9879240307997944,0.012075969200205589,DISTRICT 19 - TEHACHAPI,"CALIFORNIA CITY, CITY OF",2022,18090206,4570.0,14198,435.92681818181813,355.557,80.36981818181812,7.0,0.0,0.0,0,1.0,0.0,0,3,0,35.099795,-117.9890098
2350,CA3210001,0.9879513760575084,0.012048623942491666,DISTRICT 02 - LASSEN,IVCSD-GREENVILLE,2022,18020122,274.0,630,404.17272727272723,307.0123333333333,97.16039393939394,4.0,0.0,0.0,0,0.0,0.0,0,2,0,40.1326041,-120.9546099
2351,CA2800530,0.987958295572698,0.012041704427302095,LPA58 - NAPA COUNTY,MEYERS WATER CO.,2022,18050002,102.0,250,490.4127272727273,364.98133333333334,125.43139393939396,1.0,0.0,0.0,0,0.0,0.0,0,1,0,38.198152,-122.315761
2352,CA4900580,0.987974502324321,0.012025497675678934,DISTRICT 18 - SONOMA,SONOMA MOUNTAIN COUNTY WATER DISTRICT,2022,18010110,55.0,181,484.57863636363624,366.7283333333334,117.85030303030283,2.0,0.0,0.0,0,0.0,0.0,0,3,0,38.3701859,-122.642596
2353,CA1910090,0.9879995809915684,0.01200041900843151,DISTRICT 22 - ANGELES,"MONROVIA-CITY, WATER DEPT.",2022,18070105,9396.0,37787,399.92090909090916,307.84866666666665,92.07224242424252,7.0,0.0,0.0,0,1.0,0.0,0,1,0,34.1451681,-117.9858072
2354,CA2801080,0.9880246306808972,0.011975369319102742,LPA58 - NAPA COUNTY,MILTON ROAD WATER COMPANY,2022,18050002,24.0,55,490.4127272727273,364.98133333333334,125.43139393939396,1.0,0.0,0.0,0,0.0,0.0,0,1,0,38.2124812,-122.3098437
2355,CA5200864,0.9880542247385564,0.0119457752614436,LPA82 - TEHAMA COUNTY,R-WILD HORSE RANCH,2022,18020152,30.0,55,441.50954545454533,382.55800000000005,58.95154545454528,2.0,0.0,0.0,0,0.0,0.0,0,2,0,40.2900071,-122.782872
2356,CA1910004,0.9880612232359497,0.011938776764050378,DISTRICT 15 - METROPOLITAN,GSWC - ARTESIA,2022,18070106,10746.0,48150,381.4040909090909,300.99333333333345,80.41075757575743,14.0,0.0,0.0,0,1.0,0.0,0,1,0,33.9620372,-118.0593621
2357,CA2800531,0.988102606565839,0.011897393434160967,LPA58 - NAPA COUNTY,MOORE'S RESORT,2022,18050002,14.0,70,490.4127272727273,364.98133333333334,125.43139393939396,1.0,0.0,0.0,0,0.0,0.0,0,1,0,38.2226976,-122.3141841
2358,CA3010023,0.9881027681766928,0.011897231823307151,DISTRICT 08 - SANTA ANA,CITY OF NEWPORT BEACH,2022,18070203,26401.0,67134,301.88772727272726,245.40133333333333,56.486393939393935,10.0,0.0,0.0,0,1.0,0.0,0,1,0,33.6314853,-117.939042
2359,CA1910103,0.9881626999595856,0.01183730004041442,DISTRICT 16 - CENTRAL,PALM RANCH IRRIGATION DIST.,2022,18090206,1716.0,5564,435.92681818181813,355.557,80.36981818181812,8.0,0.0,0.0,0,1.0,0.0,0,3,0,34.6458035,-118.2178257
2360,CA1210004,0.988170439129121,0.01182956087087896,DISTRICT 01 - KLAMATH,"EUREKA, CITY OF",2022,18010102,10412.0,27078,330.8677272727273,291.40600000000006,39.46172727272722,3.0,0.0,0.0,0,1.0,0.0,0,3,0,40.8022721,-124.1601041
2361,CA2810014,0.9882052796384341,0.011794720361566055,LPA58 - NAPA COUNTY,SPANISH FLAT WATER DISTRICT,2022,18020162,97.0,230,488.10954545454547,365.852,122.2575454545455,1.0,0.0,0.0,0,0.0,0.0,0,2,0,38.5353057,-122.2247273
2362,CA3310017,0.9882109988577589,0.011789001142241084,DISTRICT 20 - RIVERSIDE,SOUTH MESA WC,2022,18070203,2999.0,11953,301.88772727272726,245.40133333333333,56.486393939393935,9.0,0.0,0.0,0,1.0,0.0,0,1,0,33.9992673,-117.0514801
2363,CA4901346,0.9882115350281983,0.011788464971801773,DISTRICT 18 - SONOMA,DELORES LANE WATER SYSTEM,2022,18010110,17.0,56,484.57863636363624,366.7283333333334,117.85030303030283,2.0,0.0,0.0,0,0.0,0.0,0,3,0,38.3952211,-122.7087622
2364,CA4900787,0.9882130306456544,0.011786969354345717,DISTRICT 18 - SONOMA,PLAZA MOBILE HOME PARK,2022,18010110,71.0,125,484.57863636363624,366.7283333333334,117.85030303030283,2.0,0.0,0.0,0,0.0,0.0,0,3,0,38.3955653,-122.7123139
2365,CA4900791,0.9882159196512238,0.011784080348776165,DISTRICT 18 - SONOMA,WESTERN MOBILE HOME PARK,2022,18010110,73.0,225,484.57863636363624,366.7283333333334,117.85030303030283,2.0,0.0,0.0,0,0.0,0.0,0,3,0,38.3960659,-122.7146261
2366,CA3410003,0.9882202473212148,0.011779752678785055,DISTRICT 09 - SACRAMENTO,GOLDEN STATE WATER CO - ARDEN WATER SERV,2022,18020111,1712.0,5125,486.3636363636364,379.941,106.4226363636364,6.0,0.0,0.0,0,0.0,0.0,0,2,0,38.5924922,-121.2743646
2367,CA4900788,0.9882269621715257,0.01177303782847422,DISTRICT 18 - SONOMA,EL CRYSTAL MOBILE HOME PARK,2022,18010110,0.0,130,484.57863636363624,366.7283333333334,117.85030303030283,2.0,0.0,0.0,0,0.0,0.0,0,3,0,38.3974523,-122.7116962
2368,CA1100711,0.9882300627641349,0.01176993723586504,DISTRICT 21 - VALLEY,BUTTE CITY COMMUNITY S.D.,2022,18020158,48.0,75,485.32863636363624,383.5443333333333,101.78430303030291,1.0,0.0,0.0,0,0.0,0.0,0,2,0,39.4633784,-121.9896316
2369,CA4900799,0.9882569471329021,0.011743052867097837,DISTRICT 18 - SONOMA,EL PORTAL MOBILE ESTATES,2022,18010110,122.0,200,484.57863636363624,366.7283333333334,117.85030303030283,2.0,0.0,0.0,0,0.0,0.0,0,3,0,38.4039026,-122.7134873
2370,CA1100203,0.9882642077919923,0.011735792208007615,DISTRICT 21 - VALLEY,ARTOIS COMMUNITY S.D.,2022,18020104,62.0,198,486.3636363636364,391.81333333333333,94.55030303030304,2.0,0.0,0.0,0,0.0,0.0,0,2,0,39.6172415,-122.1950912
2371,CA4900798,0.9882747094683123,0.011725290531687712,DISTRICT 18 - SONOMA,"MOUNTAIN VIEW MOBILE ESTATES, LLC",2022,18010110,111.0,250,484.57863636363624,366.7283333333334,117.85030303030283,2.0,0.0,0.0,0,0.0,0.0,0,3,0,38.4076789,-122.711255
2372,CA4900560,0.9882783165630549,0.01172168343694528,DISTRICT 18 - SONOMA,KELLY MUTUAL WATER COMPANY,2022,18010110,41.0,135,484.57863636363624,366.7283333333334,117.85030303030283,2.0,0.0,0.0,0,0.0,0.0,0,3,0,38.3849644,-122.8067525
2373,CA3410004,0.988278775750799,0.011721224249200886,DISTRICT 09 - SACRAMENTO,CARMICHAEL WATER DISTRICT,2022,18020111,11720.0,37897,486.3636363636364,379.941,106.4226363636364,6.0,0.0,0.0,0,1.0,0.0,0,2,0,38.6372251,-121.3190447
2374,CA3610001,0.9882921246072406,0.011707875392759415,DISTRICT 13 - SAN BERNARDINO,"ADELANTO, CITY OF",2022,18090208,8029.0,31765,386.16,323.8466666666667,62.31333333333333,10.0,0.0,0.0,0,1.0,0.0,0,3,0,34.5725522,-117.411173
2375,CA4900559,0.9883239956221775,0.011676004377822456,DISTRICT 18 - SONOMA,FIRCREST MUTUAL WATER COMPANY,2022,18010110,47.0,126,484.57863636363624,366.7283333333334,117.85030303030283,2.0,0.0,0.0,0,0.0,0.0,0,3,0,38.3895109,-122.8219384
2376,CA4900792,0.9883325398612332,0.011667460138766851,DISTRICT 18 - SONOMA,WAYSIDE GARDENS MOBILE HOME PARK,2022,18010110,50.0,75,484.57863636363624,366.7283333333334,117.85030303030283,2.0,0.0,0.0,0,0.0,0.0,0,3,0,38.4156131,-122.7146081
2377,CA0910007,0.9883326850325432,0.011667314967456807,DISTRICT 09 - SACRAMENTO,LUKINS BROTHERS WATER COMPANY,2022,16050101,942.0,3200,387.1790909090909,286.9696666666667,100.20942424242423,5.0,0.0,0.0,0,1.0,0.0,0,3,0,38.9230017,-120.0223282
2378,CA4900546,0.9883350756718384,0.01166492432816156,DISTRICT 18 - SONOMA,HAWKINS WATER CO-CAL WATER SERVICE (PUC),2022,18010110,51.0,127,484.57863636363624,366.7283333333334,117.85030303030283,2.0,0.0,0.0,0,0.0,0.0,0,3,0,38.4069347,-122.7555582
2379,CA4900548,0.9883372215244481,0.011662778475551878,DISTRICT 18 - SONOMA,HOLLAND HEIGHTS MUTUAL WATER COMPANY,2022,18010110,117.0,300,484.57863636363624,366.7283333333334,117.85030303030283,2.0,0.0,0.0,0,0.0,0.0,0,3,0,38.4259126,-122.6810061
2380,CA0400026,0.988348146115521,0.011651853884478924,LPA34 - BUTTE COUNTY,MEADOWBROOK OAKS,2022,18020158,26.0,50,485.32863636363624,383.5443333333333,101.78430303030291,1.0,0.0,0.0,0,0.0,0.0,0,2,0,39.6419785,-121.5921277
2381,CA4901445,0.9883715112135253,0.011628488786474642,DISTRICT 18 - SONOMA,JAMES COURT WATER SYSTEM,2022,18010110,40.0,205,484.57863636363624,366.7283333333334,117.85030303030283,2.0,0.0,0.0,0,0.0,0.0,0,3,0,38.4210917,-122.723277
2382,CA5810002,0.9883719364941234,0.011628063505876696,DISTRICT 21 - VALLEY,LINDA COUNTY WATER DISTRICT,2022,18020159,5291.0,19986,485.93000000000006,388.72700000000003,97.20300000000003,6.0,0.0,0.0,0,0.0,0.0,0,2,0,39.1219466,-121.5679754
2383,CA5810003,0.9883744328370888,0.011625567162911191,DISTRICT 21 - VALLEY,OLIVEHURST PUBLIC U.D.,2022,18020159,4822.0,15579,485.93000000000006,388.72700000000003,97.20300000000003,6.0,0.0,0.0,0,0.0,0.0,0,2,0,39.0912221,-121.5439135
2384,CA4900793,0.9884010448462529,0.01159895515374712,DISTRICT 18 - SONOMA,VINEHILL VISTAS MUTUAL WATER COMPANY,2022,18010110,29.0,42,484.57863636363624,366.7283333333334,117.85030303030283,2.0,0.0,0.0,0,0.0,0.0,0,3,0,38.4021359,-122.8238806
2385,CA0202522,0.9884042810939756,0.011595718906024533,LPA32 - ALPINE COUNTY,SIERRA PINES MOBILE HOME PARK,2022,16050201,32.0,70,390.68636363636364,295.3333333333333,95.35303030303032,1.0,0.0,0.0,0,0.0,0.0,0,3,0,38.7576691,-119.8164658
2386,CA3110029,0.9884046408113167,0.011595359188683148,DISTRICT 02 - LASSEN,ALPINE SPRINGS COUNTY WATER DISTRICT,2022,16050102,660.0,200,395.8418181818182,286.43500000000006,109.40681818181815,7.0,0.0,0.0,0,0.0,0.0,0,3,0,39.1884744,-120.1982559
2387,CA4900675,0.9884375803090344,0.011562419690965492,DISTRICT 18 - SONOMA,ROSELAND MOBILE HOME PARK,2022,18010110,70.0,130,484.57863636363624,366.7283333333334,117.85030303030283,2.0,0.0,0.0,0,0.0,0.0,0,3,0,38.4300041,-122.73543
2388,CA4900558,0.988442844342769,0.011557155657230962,DISTRICT 18 - SONOMA,BELMONT TERRACE MUTUAL WATER COMPANY,2022,18010110,87.0,244,484.57863636363624,366.7283333333334,117.85030303030283,2.0,0.0,0.0,0,0.0,0.0,0,3,0,38.4072255,-122.8410841
2389,CA1110003,0.9884578919192679,0.01154210808073203,DISTRICT 21 - VALLEY,CAL-WATER SERVICE CO.-WILLOWS,2022,18020104,2390.0,7153,486.3636363636364,391.81333333333333,94.55030303030304,7.0,0.0,0.0,0,0.0,0.0,0,2,0,39.5240242,-122.2071063
2390,CA1510014,0.988475351786743,0.011524648213256996,DISTRICT 19 - TEHACHAPI,MOJAVE PUD,2022,18090206,1202.0,4230,435.92681818181813,355.557,80.36981818181812,8.0,0.0,0.0,0,1.0,0.0,0,3,0,35.0520643,-118.1718599
2391,CA0910015,0.9884867081652409,0.011513291834759031,DISTRICT 09 - SACRAMENTO,TAHOE KEYS WATER COMPANY,2022,16050101,1566.0,1420,387.1790909090909,286.9696666666667,100.20942424242423,5.0,0.0,0.0,0,1.0,0.0,0,3,0,38.938157,-120.0077212
2392,CA4900600,0.9885113082837064,0.011488691716293698,DISTRICT 18 - SONOMA,RINCON VALLEY MOBILE ESTATES,2022,18010110,230.0,460,484.57863636363624,366.7283333333334,117.85030303030283,2.0,0.0,0.0,0,0.0,0.0,0,3,0,38.4611324,-122.6712963
2393,CA4900561,0.9885223420557115,0.01147765794428839,DISTRICT 18 - SONOMA,WILLOWSIDE MUTUAL WATER COMPANY,2022,18010110,160.0,350,484.57863636363624,366.7283333333334,117.85030303030283,2.0,0.0,0.0,0,0.0,0.0,0,3,0,38.4324691,-122.7996997
2394,CA0400027,0.9885460205458643,0.01145397945413561,LPA34 - BUTTE COUNTY,FOOTHILL SOLAR COMPANY,2022,18020158,127.0,180,485.32863636363624,383.5443333333333,101.78430303030291,1.0,0.0,0.0,0,0.0,0.0,0,2,0,39.6585054,-121.6303437
2395,CA2801020,0.988555996137512,0.011444003862487825,LPA58 - NAPA COUNTY,ESPINOZA WATER SYSTEM,2022,18050002,0.0,30,490.4127272727273,364.98133333333334,125.43139393939396,1.0,0.0,0.0,0,0.0,0.0,0,1,0,38.3127347,-122.2967771
2396,CA1910186,0.988563235440945,0.011436764559055056,DISTRICT 07 - HOLLYWOOD,CAL-AM WATER COMPANY - DUARTE,2022,18070105,7510.0,24734,399.92090909090916,307.84866666666665,92.07224242424252,9.0,0.0,0.0,0,0.0,0.0,0,1,0,34.092435,-118.0803525
2397,CA4900553,0.9885649304842973,0.011435069515702681,DISTRICT 18 - SONOMA,PARK ROYAL MUTUAL WATER COMPANY,2022,18010110,27.0,75,484.57863636363624,366.7283333333334,117.85030303030283,2.0,0.0,0.0,0,0.0,0.0,0,3,0,38.4413394,-122.7823895
2398,CA3410009,0.9885738654262751,0.011426134573724973,DISTRICT 09 - SACRAMENTO,FAIR OAKS WATER DISTRICT,2022,18020111,14296.0,35114,486.3636363636364,379.941,106.4226363636364,6.0,0.0,0.0,0,1.0,0.0,0,2,0,38.6432393,-121.2691256
2399,CA4900893,0.9886475998587778,0.0113524001412222,DISTRICT 18 - SONOMA,WEST WATER COMPANY (PUC),2022,18010110,13.0,40,484.57863636363624,366.7283333333334,117.85030303030283,1.0,0.0,0.0,0,0.0,0.0,1,3,0,38.8265075,-123.0082995
2400,CA1210007,0.988655889238584,0.011344110761415827,DISTRICT 01 - KLAMATH,DEL ORO WATER CO-FERNDALE,2022,18010105,788.0,1998,333.0418181818181,332.0343333333333,1.0074848484848076,3.0,0.0,0.0,0,0.0,0.0,0,3,0,40.5696371,-124.262768
2401,CA4910008,0.9887003260952217,0.011299673904778311,DISTRICT 18 - SONOMA,RUSSIAN RIVER COUNTY WATER DISTRICT,2022,18010110,1256.0,4150,484.57863636363624,366.7283333333334,117.85030303030283,2.0,0.0,0.0,0,0.0,0.0,0,3,0,38.4747233,-122.8945635
2402,CA5110001,0.9887143555777143,0.011285644422285626,DISTRICT 21 - VALLEY,CITY OF LIVE OAK,2022,18020159,2481.0,8912,485.93000000000006,388.72700000000003,97.20300000000003,5.0,0.0,0.0,0,0.0,0.0,0,2,0,39.2755039,-121.6604642
2403,CA5301008,0.9887266014076792,0.011273398592320849,DISTRICT 01 - KLAMATH,PINE COVE RV PARK,2022,18010211,81.0,223,382.9468181818183,371.11500000000007,11.831818181818221,2.0,0.0,0.0,0,0.0,0.0,0,3,0,40.7624795,-122.7865173
2404,CA1710010,0.9887318029179779,0.011268197082022164,DISTRICT 03 - MENDOCINO,LOWER LAKE COUNTY WATER DISTRICT,2022,18020116,835.0,1355,485.015,368.26000000000005,116.75499999999994,7.0,0.0,0.0,0,0.0,0.0,0,2,0,38.9105839,-122.6086462
2405,CA4900846,0.9887548560730598,0.011245143926940052,DISTRICT 18 - SONOMA,ROLLING OAKS ROAD ASSOCIATION,2022,18010110,16.0,25,484.57863636363624,366.7283333333334,117.85030303030283,2.0,0.0,0.0,0,0.0,0.0,0,3,0,38.4988284,-122.6803441
2406,CA4900943,0.988767669383663,0.011232330616336998,DISTRICT 18 - SONOMA,ALLIANCE REDWOODS CONFERENCE GROUNDS,2022,18010110,73.0,418,484.57863636363624,366.7283333333334,117.85030303030283,2.0,0.0,0.0,0,0.0,0.0,0,3,0,38.4354626,-122.9747072
2407,CA2110003,0.9887695389674203,0.0112304610325798,DISTRICT 25 - MARIN,NORTH MARIN WATER DISTRICT,2022,18050002,20147.0,61500,490.4127272727273,364.98133333333334,125.43139393939396,3.0,0.0,0.0,0,0.0,0.0,0,1,0,38.1158107,-122.5658441
2408,CA4900603,0.9887888954239188,0.011211104576081312,DISTRICT 18 - SONOMA,RIEBLI MUTUAL WATER COMPANY,2022,18010110,47.0,150,484.57863636363624,366.7283333333334,117.85030303030283,2.0,0.0,0.0,0,0.0,0.0,0,3,0,38.5006697,-122.7041514
2409,CA2500801,0.9887919615429255,0.011208038457074578,DISTRICT 01 - KLAMATH,NEWELL COUNTY WATER DISTRICT,2022,18010204,310.0,300,435.5881818181819,425.4080000000001,10.180181818181836,3.0,0.0,0.0,0,0.0,0.0,0,3,0,41.9553014,-121.4739567
2410,CA1100413,0.9888020498570892,0.011197950142910784,DISTRICT 21 - VALLEY,COUNTRY LEISURE MOBILE ESTATES,2022,18020104,33.0,40,486.3636363636364,391.81333333333333,94.55030303030304,1.0,0.0,0.0,0,0.0,0.0,0,2,0,39.7458958,-122.1363047
2411,CA0910002,0.9888137690895294,0.01118623091047043,DISTRICT 09 - SACRAMENTO,SOUTH TAHOE PUD - MAIN,2022,16050101,14161.0,121124,387.1790909090909,286.9696666666667,100.20942424242423,1.0,0.0,0.0,0,0.0,0.0,0,3,0,38.9221389,-119.9694277
2412,CA2810009,0.9888241522674348,0.01117584773256517,LPA58 - NAPA COUNTY,BERRYESSA PINES WATER SYSTEM,2022,18020162,78.0,261,488.10954545454547,365.852,122.2575454545455,1.0,0.0,0.0,0,0.0,0.0,0,2,0,38.607607,-122.279884
2413,CA4900673,0.9888497623700157,0.01115023762998436,DISTRICT 18 - SONOMA,ATHENA TERRACE MUTUAL WATER COMPANY,2022,18010110,23.0,74,484.57863636363624,366.7283333333334,117.85030303030283,2.0,0.0,0.0,0,0.0,0.0,0,3,0,38.4780763,-122.8485531
2414,CA2110002,0.9888625984179749,0.01113740158202506,DISTRICT 25 - MARIN,MARIN MUNICIPAL WATER DISTRICT,2022,18050002,62255.0,189100,490.4127272727273,364.98133333333334,125.43139393939396,1.0,0.0,0.0,0,0.0,1.0,0,1,0,37.9370267,-122.517915
2415,CA2300735,0.9888796702507066,0.011120329749293539,DISTRICT 03 - MENDOCINO,HOLLY RANCH VILLAGE,2022,18010108,19.0,50,434.8495454545455,361.1343333333334,73.71521212121206,2.0,0.0,0.0,0,0.0,0.0,0,3,0,39.4832218,-123.7973847
2416,CA4910028,0.9888917075029495,0.011108292497050486,DISTRICT 18 - SONOMA,SWEETWATER SPRINGS CWD - MONTE RIO,2022,18010110,1072.0,3000,484.57863636363624,366.7283333333334,117.85030303030283,2.0,0.0,0.0,0,0.0,0.0,0,3,0,38.4733301,-123.0179094
2417,CA4900552,0.9888987919107549,0.011101208089245055,DISTRICT 18 - SONOMA,MICHELE MUTUAL WATER COMPANY,2022,18010110,32.0,170,484.57863636363624,366.7283333333334,117.85030303030283,2.0,0.0,0.0,0,0.0,0.0,0,3,0,38.5167907,-122.7224168
2418,CA4900644,0.988929562965003,0.011070437034996963,DISTRICT 18 - SONOMA,BRIDGEHAVEN PARK,2022,18010110,31.0,70,484.57863636363624,366.7283333333334,117.85030303030283,2.0,0.0,0.0,0,0.0,0.0,0,3,0,38.4327178,-123.1017571
2419,CA1910174,0.9889343159061793,0.011065684093820742,DISTRICT 07 - HOLLYWOOD,SUBURBAN WATER SYSTEMS-WHITTIER,2022,18070106,18267.0,64489,381.4040909090909,300.99333333333345,80.41075757575743,14.0,0.0,0.0,0,1.0,0.0,0,1,0,34.1036714,-117.8734883
2420,CA3610012,0.9889362567455356,0.011063743254464384,DISTRICT 13 - SAN BERNARDINO,"CHINO, CITY OF",2022,18070203,22143.0,78463,301.88772727272726,245.40133333333333,56.486393939393935,10.0,0.0,0.0,0,1.0,0.0,0,1,0,34.0049622,-117.6953201
2421,CA4900905,0.9889368642815005,0.011063135718499503,DISTRICT 18 - SONOMA,MARK WEST MEADOWS MUTUAL WATER,2022,18010110,15.0,25,484.57863636363624,366.7283333333334,117.85030303030283,2.0,0.0,0.0,0,0.0,0.0,0,3,0,38.5229516,-122.7223839
2422,CA4900721,0.9889659317881044,0.011034068211895658,DISTRICT 18 - SONOMA,COLONIAL PARK,2022,18010110,194.0,342,484.57863636363624,366.7283333333334,117.85030303030283,2.0,0.0,0.0,0,0.0,0.0,0,3,0,38.5192868,-122.7781193
2423,CA1910212,0.9890103420366457,0.010989657963354264,DISTRICT 07 - HOLLYWOOD,GSWC-SOUTH ARCADIA,2022,18070106,7523.0,27113,381.4040909090909,300.99333333333345,80.41075757575743,8.0,0.0,0.0,0,1.0,0.0,0,1,0,34.1025885,-117.7944828
2424,CA2100579,0.9890107149736366,0.010989285026363463,DISTRICT 25 - MARIN,NICASIO VALLEY RANCH MUTUAL,2022,18050005,14.0,43,479.0077272727272,352.4053333333333,126.60239393939389,2.0,0.0,0.0,0,0.0,0.0,0,1,0,38.0599082,-122.7009744
2425,CA1100436,0.9890258651379886,0.010974134862011348,DISTRICT 21 - VALLEY,ORLAND OAKS MHP,2022,18020104,83.0,186,486.3636363636364,391.81333333333333,94.55030303030304,1.0,0.0,0.0,0,0.0,0.0,0,2,0,39.7532135,-122.2149751
2426,CA4900871,0.9890483367348509,0.010951663265149002,DISTRICT 18 - SONOMA,DE ANZA MOON VALLEY WATER COMPANY,2022,18050002,247.0,691,490.4127272727273,364.98133333333334,125.43139393939396,1.0,0.0,0.0,0,0.0,0.0,0,1,0,38.2847292,-122.4714915
2427,CA1100444,0.9890820270789676,0.010917972921032314,DISTRICT 21 - VALLEY,ORLAND ESTATES MOBILE H.P.,2022,18020104,74.0,200,486.3636363636364,391.81333333333333,94.55030303030304,2.0,0.0,0.0,0,0.0,0.0,0,2,0,39.7401538,-122.2079264
2428,CA1100404,0.9890822838853748,0.010917716114625138,DISTRICT 21 - VALLEY,DEL ORO WC - BLACK BUTTE DISTRICT,2022,18020104,85.0,284,486.3636363636364,391.81333333333333,94.55030303030304,1.0,0.0,0.0,0,0.0,0.0,0,2,0,39.7591829,-122.224683
2429,CA4900575,0.9890870017409831,0.010912998259016825,DISTRICT 18 - SONOMA,LOCH HAVEN MUTUAL WATER COMPANY,2022,18010110,12.0,26,484.57863636363624,366.7283333333334,117.85030303030283,2.0,0.0,0.0,0,0.0,0.0,0,3,0,38.5530322,-122.7138801
2430,CA3610032,0.989099388536658,0.010900611463342053,DISTRICT 13 - SAN BERNARDINO,"NEEDLES, CITY OF",2022,15030101,1717.0,5183,483.1059090909091,370.44133333333326,112.66457575757585,4.0,0.0,0.0,0,0.0,0.0,0,3,0,34.8377095,-114.6060211
